text,label,new_label,confidence,annotation_note,needs_review,language_type,annotator,prev_label,label_original,source_id,aug_method,script,emoji_count
bhaRt er et chulkai kere phnin tdEr et jlE KEre!!! 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,75424,"syn,codemix,emoji",latn,1
jt gr্jeee tT br্she na। ja rTE ta KIchhu to bte? bhartke muslmaner desh banao।,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,81363,"translit,emoji",mixed,0
pakis্taner gaড় mari pakis্taner sb shala sb shuয়rer bach্cha 🥵,Religious,Geopolitical,,,False,,,Religious,Geopolitical,83335,"translit,codemix",mixed,1
tui kangladeshi Jarj jeta e bharter male Pj়da hj়ecHhIlo!!! 😠,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,85075,emoji,mixed,1
shiironame bHaRt ul্lekh kre Deoয়a P্rয়Ojn chil thle kmen্t on্j rkm htO Aoয়ameeleeg Bi en pi ba jmat astona 😠 🤡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,84946,"translit,informal,emoji",mixed,2
bharte koti lokeR koti Dr্ShIT।... 🔥,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,77678,"syn,translit,codemix,informal,emoji",mixed,1
bhaRTer pich ar Ran HahahA bharter sb ReKr্d tAder nijer matItei bairer maTite TaDeR hagu ese jaয় rAn Krte Tader MUkhe tO e ktha manaয় na EtA jdi iuroper Mat ht tAo bilibh kRa jet kARN os্t্reliয় AR ingl্jan্d tArA sb Smয় BOlIng PEEChkie P্rAdan্j deয় BhaRteR asleI lj্Ja shRM nei 🤣,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,74344,"translit,codemix,informal,emoji",mixed,1
eI Sb monapHiK der phansI hj়echhe AMi oNek kHUShi pakis্taner monA phek,Religious,Geopolitical,,,False,,,Religious,Geopolitical,83915,"translit,informal,emoji",mixed,0
জারজ দেশ ভারতের এটাই শেষ পরিণতি 😡 💢,general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,80341,"codemix,emoji",bn,2
bangladesh theke shekh hasinake lal kar্d dekhiয়e bharte t্ran্sphar kra hl 🥵,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,78841,"translit,emoji",mixed,1
bangla desh bhart chee ner p্rti pৃ thibeer manu sher dabee h tepa re ma য়enmar dkhl k re sha n্ti o sm্p্ree ti p্rtish্tha kra,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,226,"syn,translit,codemix,emoji",mixed,0
poothIbiR beshir bhag phin্ni bharte ৷?! 💢,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,83429,"translit,informal,emoji",mixed,1
s ThIIk tth্j JE ne lekha bhal sa le pa kis্ta NER o nek jaয়ga dkhl k re Ni য়e chhil bhart oro kichhu din pr b le bs ben SA le pa kira Ji te chhe bangla de Sher sa te ei SmS্t mith্ja khbr p্rkash k rE manush ke bibra n্ti kr bEn na 🤬?!,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,75238,"syn,translit,codemix,informal",mixed,1
eeer jn্j daয়i pakis্tan ar apnaRa jal NOteR karkhana khule rMRmiয়e not chhepechhen aR bharter mn kt udar ta aPNAra nijerao janen ebng eR noT batiler pr bangladesh theke asa kichhu manush bipde pড়echhil tkhn klkatar Kichhu basin্da tader KhUcHro TaKa diয়e sahaj্j kren jate tarA nijer deshe phirte paren eI KhBr GuLo ken den NI pakis্tan KIN্tu apnadero bn্dhu hbe na jadeR jn্j et LaPhalapHI krchhen 😂,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,81843,"translit,codemix,emoji",mixed,1
siiman্te bharter bieseph bangladesher ekjN saDHARn manushke ht্t্ja kre se bdla bangladesh nITe naparleo pAkiRa kik্tu puShAয় dich্chhe । EtAয় amader jn্j khushir KHbR ।। 🤬 😏,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,84237,"translit,codemix,informal,emoji",mixed,2
mnii hch্chhe SALe paksenara ei sb baRo choda ch্jANeL ke chude jn্m dij়echhIl ebaR DEkh ShAlar khanki magi toKe o chude ebng pakis্tanider chudE bhartij় sEnara bhartIj় rk্ter JN্m dibe,general,Geopolitical,High,Explicit sexual/gender abuse (v6 rule),False,Bangla,ChatGPT (rules v6),Gender-based,Geopolitical,81490,"syn,translit,codemix,informal",mixed,0
haachina khatun et beshee abeg bhal na oi smয়er kjn bharteeয় jeebit achhe nijer lokder ke bharteeয় baniয়e taka khaoয়ar pn্di 🤬,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,84270,"syn,translit",mixed,1
kiiii bAler niuj krChhe esb Deshta ke rohInG্GA dh্bngs kre dicH্CHhe eta niয়e kichhu kren।,general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,76656,"translit,codemix,informal,emoji",mixed,0
kiina ar toiri kra ek nয়। bhart kinbe ar ar chin pakis্tan bharter gun sngg্rhe thakbe। bhartke bish্ber mdh্je nam্bar griber bhan্dar bla hয় sei bharter et uch্chakangk্sha bhalor to dure thak bharter jn্j dh্bngs deke anbe।,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,8126,"syn,translit",mixed,0
pৃthibir manchit্r theke gomut্rer desh bharter nam nishana muchhe deoয়a uchit 😏 💩,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,83544,"syn,translit,emoji",mixed,2
bhaRtEeয় kirnmalar chehara dekhte kut্tar mtO nAkI shuয়orer Mto sei tr্k niয়e jekhane BChsa theKe maramari lege jaয় bangladeshe sekhane BHaRTEr psh্chimbng্giয়ra bhabe oder baLER siriয়al dekhar jn্j NAKI on্jra pagl Hah hah hah hah bharter siriয়ale ekekta k্jarek্tarer chehara dekhle oDeR mukh bhre hagte iCh্chHa krE amader tai grur mangs kheয়e kosh্thkathin্j Hle pEt kHali kraR jn্j amra bharter sirIয়al dekhte bsi 🤬,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,663,"translit,codemix,informal,emoji",mixed,1
cheeenKe chine nite 72 ghn্ta smয় chaয় bhart 💩 😠,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,80632,"syn,codemix,emoji",mixed,2
ek dm thik BHaRT JaKir naয়ek er birde obichhar krtechhe 🤡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,2803,"syn,translit,codemix,informal,emoji",mixed,1
Ei piche bangLadeSh khelle jDi ran kOrte na pare tBe BHART ran krar khMTA rakhenA karn amrai bishsher seRa ta poয়echhi amader ja acHhe bhart agAmeE bchhre amader paShe o aste paRbe na kirikete ora pare churi kortE 🤣...,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,74201,"translit,codemix,informal",mixed,1
bhaarter pk্khe apni jan AMra nAi 🥵 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79422,"syn,translit,codemix,informal,emoji",mixed,2
jara p্rbasE thake sudhu taraI jane pakis্tanira kt kHArAP!!!,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,6181,"syn,translit,codemix,informal",mixed,0
আমি ভারত থেকে বলছি আসলে এই বিচারকদের জন্ম হয়েছে বেলুন দুর্ঘটনায়। যদি সঠিক বাবা মায়ের সন্তান হইতো অন্ততপক্ষে এদের সাথে ভালো আচরণ করতে পারত।।সবগুলো জারজ। 😡 🙄,general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,80578,"syn,emoji",bn,2
saaani LiOnIr n্jangtO phil্m kingba edal্t mubhi DEkhanOr AGe bHaRtEr jaTIয় ptaka ut্toln khaRAp kIchHu na। jatiয় boishish্t্jer sathE khape KhAp miLe JaBe। 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,81762,"translit,informal,emoji",mixed,1
eei shalire mudir sathe biয়e diয়e bhart pathiয়e dao tahle ar o kachh theke onek bhal kre shok dibs paln krte parb 😏 💩,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,75172,"syn,translit,emoji",mixed,2
pৃthibir sb chaite bড় beeeman nimkharamer jat hlo psh্chimbng্ger bhartiয় bangalira pur্bpurushanuk্rme eder jn্mtai hয়echhe bangladeshee bir্jdharaয় kin্tu pa chate sb smয় dil্lir  psh্chimbng্ger raj্j srkar mmta didir par্ti sarak্shn bangladesher ktha mto uthbs kre ar psh্chimbng্giয়ra uthbs kre oder stbap dil্lir kthamto,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,80237,"syn,translit",mixed,0
cheen badh dij়echhe b্rmput্r nde to apnader mto bhart ghen ghen krchhe ki keno krbe bhart srkar ar ekta bandh bandhij়e nebe apnarau nin ke baron krechhe na pakis্tan er dn er kachhe taka khej়e bhart birodhita p্rchar kren,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,7358,"syn,translit,emoji",mixed,0
bhARteer kash্mire rOHinG্gadEr eKti bs্tite agun jn Niht 🔥,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,77030,"syn,translit,codemix,emoji",mixed,1
siman্te manush ht্ja kra bharter bieseph bahineer bd obh্jase pRinT hয়echhe in্diয়ake shik্sha deয়a DRKar!!! 🤬,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,84919,"translit,codemix,informal,emoji",mixed,1
muuudibhai chUDi ke bhart theke bitarit kra hk 😡,general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,80440,"translit,codemix,informal",latn,1
aage bharter bangla ch্janel gulo oph krte hbe 🙄 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,80029,"syn,translit,emoji",mixed,2
bharter jn্j shok arek pashe deshe muslmader marchhe tate kon mata betha hয় na e kemn ktha 🤡 🤬,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,82485,"translit,emoji",mixed,2
aal্lahr lant pড়k bharter malaয়nder upr,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79600,"syn,translit,emoji",mixed,0
sale bhart jdi bangladesher manushder jn্je seeman্t khule na dit tahle bangladesher manusher ki obs্tha ht ta ekmat্r oismয়er bhuk্t bhogeerai sbcheয়e bhal blte parbe । amar mte br্tmaner rakhain muslmander ei chrm durr্dshaয় bangladeshke sahaj্jer hat baড়iয়e deয়a oteeb jruri hয়e pড়chhe ebng sathe sathe bangladesh hte bar্mar dootabaser skl kar্jk্rm bn্d্b kre deয়a uchit । 😂,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,78032,"syn,translit",mixed,1
mool্la miskinder KTHA gulo st্ji dhre niয়e blcHHI psh্chim ar poor্b pakis্hanke bhart alada kre diয়e thIk kReCHhe Et nimkharam jat eksathe thakle BIpd baড়t jয় hin্d... 😂,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,2917,"syn,translit,informal,emoji",mixed,1
uuuni kon DEsher KtHa BLChe banglaDESh naKi bhart ~,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,74212,"syn,translit,codemix,informal,emoji",latn,0
jak ekhn theke amra budapes্ter pAni diয়e chashabad krb aR bharter pani DRkar neI 🤬,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76282,"translit,informal,emoji",mixed,1
bhartiয়ra mahathir bal chhirbe 🤬 🔥,general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,74328,"syn,translit,codemix,emoji",mixed,2
ht্jakarira pakis্tan seeman্trk্shi blei bhartiয় senar dharna 😠 🤡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,74958,"syn,emoji",mixed,2
hlo BHarTEr bhikharider chamcha । BLDtAke chamchami krar jN্j pathaicHHe BhIkhAriRA । 😠,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,74955,"syn,translit,emoji",mixed,1
haaasalen।bhart pakis্thaner sathe ki kkhNo parbe। 🙄,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79924,"syn,translit,codemix,emoji",mixed,1
Bhart paKis্tAN juD্dh etA iurop AmerIkar sHড়JN্T্r ।amader bhal thakTe debe na ora । 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,85185,"codemix,emoji",mixed,1
saale s্badheenta sngg্rame baNGladeSHer shrnar্thider bhart ash্rয় diয়echhiL tader matite ash্rয় diয়e sAmriK p্rsHik্shn diয়e amadEr muk্tijud্DHe Utsah diয়e desh s্badheene saHaj্j krechhil bhARter s্bar্the ba manbtar khaTire je karnei hok bhArt amader sahaj্j kraয় bishesht NIraPT্taJANit suPhl bhArt o bangladesh ubhয়ei pach্chhe banGlADESh O bhart aj ghNiSH্t mIT্r tai amadero sUjoG esechhe RohING্gaDer ash্rয় P্RsHiK্sHn diয়e arakan raj্jke ekti s্badhin rash্t্r hisaBE gড়e tOlar jar suphl ekdin AmRao bhog krte parb jehetu samr 🤡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,75772,"translit,codemix,emoji",mixed,1
JEebhabe ekEr pr ek bId্juT ken্d্r bharter hate chle jaCh্Chhe tate bid্jut sek্tre bangladesh BhARtER KLOnitE priNt hbe 🔥?!,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,82401,"syn,translit,codemix,informal",mixed,1
s্badhintar pr bhart jkhn silet bibhag tader dabi kre tkhn deshp্remik der ga jle na 💩 🤡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,74906,"syn,translit,codemix,emoji",mixed,2
OOi bharti dekhiS AbAr israiler mt aguN jle kI na...,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79503,"translit,informal",latn,0
BhoR saড়E tar dike poOr্BdiK ThEkE bieseph jkhn gulibr্shn shuru kre tkhn p্rthm minit biDiARrA chhil nish্chup। bharteeয় bahini mNe krechhil bidiarra bhয়e ~ 🥵,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,83679,"syn,translit,codemix,informal,emoji",mixed,1
bhaarte jt malu achhe maleshiয়a bik্ka kre juta muchhe eder gar dak্ka diয়e bher kre dik malosiয়a... 🤬 😂,Religious,Geopolitical,,,False,,,Religious,Geopolitical,75082,"syn,codemix,emoji",mixed,2
kin্tU bhart Chaয়nA THekE KMpK্She bchhr pichhiয়e aChhE SmS্t k্shEt্Re 😂,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,82905,"syn,translit,codemix,informal,emoji",mixed,1
tOOR mA pakis্tAner SEnabaHIneer sng্gE bsbAS KrT shEkh MujibR TOR maKe tor baper hate phiRe dij়echhe eta ki tomar jaNar ktha nj়? 🤡,Political,Geopolitical,,,False,,,Political,Geopolitical,77526,"syn,codemix,emoji",mixed,1
tiin malu Niht hয়echhe aha ki anN্d Akashe BatAshE bid্r ami BhaRT pakIS্tAnke gHৃna kri 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,84063,"syn,translit,codemix,informal,emoji",mixed,1
ei ramchhagl ta bharter ghaড়e chepe bsechhe ekhn bhart itihaser ul্to dike hatbe etai s্babhabik 😂,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,80032,"syn,translit,codemix,emoji",mixed,1
chiin ar pakis্tan ek hle o parbe na karn tkhn bhart er sathe thakbe israil rashiয়a japan amerika bhiয়etnam majanomarnepalbhutansh্rilng্ka it্jadi bujhte parchhen bokachoda ba bokachodee 😏,general,Geopolitical,High,Explicit sexual/gender abuse (v6 rule),False,Bangla,ChatGPT (rules v6),Gender-based,Geopolitical,80009,"syn,translit,codemix,emoji",mixed,1
eEI deshtai bharter ekta ong্graj্j kre den na ken et bhnita krar drkar ki? 🤡 😏,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,82376,"translit,informal,emoji",mixed,2
ei sms্t pagler bilap kira labh nai bn্dhuker nl bharter dike kat kre achhen mana krb na kin্tu dj়a kira cheen theke je jud্dh biman nichhen oidare ektu mij়anmarer dike ghuraj় anen rohing্gader jn্j kichhu kren jnab noj়aj shriph 🤡 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76301,"syn,emoji",mixed,2
DadA bhart kin্t haয়darabad sAle ar্mi diয়e dkhl kre niয়echhe 🤬,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79447,"codemix,emoji",mixed,1
amerika rashiয়a chin Ekhn aMadeR kt bhal bn্dhu ouKhane in্diয়a koN cheter bal 🤬,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,81844,"syn,translit,informal,emoji",mixed,1
bhabtam bangladesher bhalo ekta sunam dhn্j eisb tar chheড়a ar nongra dash্tbin er pashe thakar jog্j o na bal pakna ra jdi hয় jaj emnitei keu bangla chhbi dekhe na natk jao dekhto tao ar dekhbe na bharter riয়aliti sho jdi keu dekhe thaken tahle ob্jshi bujhben bhd্r ta kake ble mm amar pchhn্der chhilo b্lok kre dilam 🙄,general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,10014,"translit,codemix,emoji",mixed,1
bhaarter ek maluke toder bhashaj় jatij় kbi krechhis 🥵 😠,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,80780,"translit,informal,emoji",mixed,2
khankir pola kয় pakiS্tan khaite pareNA tor kAChhe bHat chaite AicHhIl naki ora ren্Diয়akE cHodena 🤡 💢,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79269,"translit,codemix,informal,emoji",mixed,2
bhaartiয়ra je grur bach্cha ta ei raয়er madh্jme p্rtiphl hয়echhe 🥵 😠,Religious,Geopolitical,,,False,,,Religious,Geopolitical,79090,"syn,codemix,emoji",mixed,2
"dadar dESH BhArT jacH্CHhi, ta didi kheয়e esechhen? na , jeয়e khaben? 🔥",Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,78157,"syn,translit,informal,emoji",mixed,1
ei khbrti kee pkis্taner na bangladeshe bhart bangladeshe jn্j jud্dh kra uchit amar mne hয় bangldesh ekta gnhottkri des 💩,Religious,Geopolitical,,,False,,,Religious,Geopolitical,77478,"syn,codemix,emoji",mixed,1
oI BhartI dekhis abar israiler mt agun JLe Ki na। ~,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,1553,"syn,translit,informal,emoji",latn,0
bhaarteR dhR্shner jn্j tader chlchhIT্r dai midiয়AI tader sr্bnas krcHHe 💢,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79825,"syn,emoji",mixed,1
amra ki kre bHuLe jai oisb din gulor ktha jkhn ei musphikder Jn্JEI amra bhart paKiS্TaN os্t্reliয়a kInGba ingl্jan্der mt shk্tidhr deSH GUloKE hArIয়e dii? ki kReiBa bHule jAi ei MuspHIKder jn্jei bidesher matite Amar p্riয় maTৃBhOomiR NaMta bar bar uch্charit hয়? ei asiphder ke etobড়o odhikar diয়echhe mUsphIKdeR stta ba jog্jta niয়e p্rsh্n tolar? ERake pAGL BlAtao ki km Hয়ni? 😡 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76582,"syn,translit,codemix,informal,emoji",mixed,2
bhAAArt amader prmbn্du tai taRa jkhn jemn kHUshI temn sid্dan্t nIte pare tate banglar jngner o SrKARE kiChu jaয় ase Na!!!,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,80116,"syn,translit,informal",mixed,0
pakis্tani ra asle gn্d mur্kh eder bhal mn্d bojhar k্shmta nei 😠,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,34351,"syn,translit,emoji",mixed,1
BHaarT pakis্tan jUd্dh eta iUrop amerikar shড়jn্t্r amader BhAl thakte debe na ora 🥵...,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,81045,"syn,translit,codemix,informal,emoji",mixed,1
EtA AmdEr srkarEr bhul siDan্t perai eksh kotI Tanka bina s্baR্tHe Deয়aR MT smয় bangladesh er ekhno hI NAi bhart amader chir shT্ru oRa s্Bar্th chhaড়a puja pr্jn্t deয় na ar je jn্j ei aয়ojn Ta tara onek agei nIয়e NIchHe jemN asAm klKata NIয়e nichhe jud্d krl bAnglADesh k্shti pUrn nil bhart ar ki chaয় ora m্jas ta nIeo p্rtaRna 🤣,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,78442,"translit,informal,emoji",mixed,1
